平均價,交易量,DateTime
27.685714285714287,14560.0,2013-08-31
25.5,19252.0,2013-09-01
12.0,1800.0,2013-09-02
23.4375,21161.0,2013-09-03
21.475,27943.0,2013-09-04
26.614285714285717,5688.0,2013-09-05
23.87142857142857,18001.0,2013-09-06
23.828571428571426,12644.0,2013-09-07
27.833333333333332,17477.0,2013-09-08
14.0,700.0,2013-09-09
29.422222222222224,26028.0,2013-09-10
32.4,8395.0,2013-09-11
36.06666666666667,16902.0,2013-09-12
28.93333333333333,13641.0,2013-09-13
33.0,14675.0,2013-09-14
29.8875,15302.0,2013-09-15
24.424999999999997,6092.0,2013-09-16
34.977777777777774,34242.0,2013-09-17
37.125,25406.0,2013-09-18
38.737500000000004,15994.0,2013-09-19
23.0,2600.0,2013-09-21
40.15,21318.0,2013-09-22
25.0,2200.0,2013-09-23
38.577777777777776,22070.0,2013-09-24
39.975,8233.0,2013-09-25
36.542857142857144,9612.0,2013-09-26
38.975,11256.0,2013-09-27
36.8375,14207.0,2013-09-28
36.199999999999996,11590.0,2013-09-29
25.0,1300.0,2013-09-30
38.025,11074.0,2013-10-01
33.15555555555555,15986.0,2013-10-02
36.3,25898.0,2013-10-03
34.3,12185.0,2013-10-04
34.325,11249.0,2013-10-05
33.5125,20993.0,2013-10-06
30.0,1700.0,2013-10-07
33.74444444444444,21602.0,2013-10-08
31.88888888888889,23102.0,2013-10-09
33.91111111111112,17275.0,2013-10-10
32.46666666666667,22099.0,2013-10-11
31.209999999999997,29873.0,2013-10-12
34.02222222222222,27358.0,2013-10-13
26.0,2000.0,2013-10-14
32.8,32870.0,2013-10-15
33.33,36887.0,2013-10-17
35.720000000000006,41345.0,2013-10-18
33.08888888888888,26468.0,2013-10-19
33.5,28683.0,2013-10-20
22.0,2000.0,2013-10-21
32.71,43192.0,2013-10-22
34.63333333333333,31298.0,2013-10-23
33.34444444444445,31034.0,2013-10-24
33.300000000000004,22635.0,2013-10-25
33.37777777777777,28369.0,2013-10-26
30.73,27815.0,2013-10-27
27.0,1200.0,2013-10-28
30.133333333333333,39301.0,2013-10-29
32.62222222222222,47310.0,2013-10-30
32.544444444444444,49864.0,2013-10-31
32.82222222222222,67100.0,2013-11-01
32.833333333333336,58335.0,2013-11-02
33.17777777777778,53053.0,2013-11-03
32.211111111111116,75257.0,2013-11-05
29.311111111111114,65759.0,2013-11-06
29.233333333333334,57183.0,2013-11-07
27.811111111111117,61485.0,2013-11-08
26.922222222222224,57280.0,2013-11-09
26.91111111111111,60268.0,2013-11-10
27.0,2500.0,2013-11-11
27.266666666666666,67400.0,2013-11-12
27.1,58711.0,2013-11-13
27.5,59628.0,2013-11-14
30.333333333333332,75926.0,2013-11-15
29.400000000000002,89207.0,2013-11-16
27.97777777777778,67728.0,2013-11-17
27.599999999999998,36757.0,2013-11-19
29.375,37273.0,2013-11-20
27.566666666666666,45020.0,2013-11-21
27.211111111111112,57381.0,2013-11-22
28.388888888888893,48159.0,2013-11-23
27.42222222222222,37895.0,2013-11-24
25.0,1400.0,2013-11-25
26.866666666666664,59638.0,2013-11-26
27.78888888888889,53270.0,2013-11-27
28.299999999999997,51047.0,2013-11-28
27.166666666666668,58568.0,2013-11-29
30.188888888888886,71743.0,2013-11-30
31.444444444444443,69139.0,2013-12-01
34.5,2730.0,2013-12-02
31.077777777777776,73730.0,2013-12-03
30.075,41350.0,2013-12-04
33.84444444444445,37726.0,2013-12-05
32.92,44478.0,2013-12-06
34.59,37655.0,2013-12-07
35.480000000000004,32997.0,2013-12-08
38.0,2200.0,2013-12-09
35.833333333333336,42050.0,2013-12-10
34.211111111111116,35480.0,2013-12-11
40.1625,25592.0,2013-12-12
40.03333333333333,33050.0,2013-12-13
41.555555555555564,41227.0,2013-12-14
43.442857142857136,47072.0,2013-12-15
33.4,3700.0,2013-12-16
38.357142857142854,46178.0,2013-12-17
42.839999999999996,22902.0,2013-12-18
36.175000000000004,20957.0,2013-12-19
43.028571428571425,17682.0,2013-12-20
44.975,40033.0,2013-12-21
43.32857142857143,29032.0,2013-12-22
47.0,2400.0,2013-12-23
39.974999999999994,32662.0,2013-12-24
41.54285714285714,22302.0,2013-12-25
36.512499999999996,27592.0,2013-12-26
39.18571428571429,24399.0,2013-12-27
39.34285714285715,22989.0,2013-12-28
38.1375,33822.0,2013-12-29
44.0,1500.0,2013-12-30
39.324999999999996,38778.0,2013-12-31
34.4375,27976.0,2014-01-01
30.762500000000003,16517.0,2014-01-02
34.175000000000004,21985.0,2014-01-03
42.25714285714285,21549.0,2014-01-04
40.32857142857143,19346.0,2014-01-05
39.61999999999999,16409.0,2014-01-07
36.64285714285715,15829.0,2014-01-08
39.525000000000006,15255.0,2014-01-09
41.68571428571429,11229.0,2014-01-10
40.57142857142857,10171.0,2014-01-11
39.6875,17111.0,2014-01-12
36.166666666666664,32438.0,2014-01-14
33.1,19756.0,2014-01-15
41.3,21723.0,2014-01-16
39.0,10135.0,2014-01-17
43.587500000000006,15289.0,2014-01-18
35.15,11815.0,2014-01-19
51.5,15194.0,2014-01-21
53.52857142857143,15373.0,2014-01-22
56.08571428571429,11751.0,2014-01-23
45.5375,18784.0,2014-01-24
43.25000000000001,21117.0,2014-01-25
45.671428571428564,28528.0,2014-01-26
45.957142857142856,32636.0,2014-01-27
54.666666666666664,36661.0,2014-01-28
50.160000000000004,18107.0,2014-01-29
43.46,3349.0,2014-01-30
48.42857142857143,28153.0,2014-02-05
46.142857142857146,18702.0,2014-02-06
51.5,15379.0,2014-02-07
33.88333333333333,10787.0,2014-02-08
31.271428571428576,13867.0,2014-02-09
60.0,1400.0,2014-02-10
35.525,9437.0,2014-02-11
38.225,22933.0,2014-02-12
39.93333333333334,30996.0,2014-02-13
45.5,30040.0,2014-02-14
42.89999999999999,19808.0,2014-02-18
42.81428571428571,12063.0,2014-02-19
39.65714285714285,8280.0,2014-02-20
40.642857142857146,18384.0,2014-02-21
50.962500000000006,12272.0,2014-02-22
54.471428571428575,11695.0,2014-02-23
64.0,1200.0,2014-02-24
45.45,19068.0,2014-02-25
55.5,14604.0,2014-02-26
50.531111111111116,17159.0,2014-02-27
49.86666666666667,27883.0,2014-02-28
50.4375,21954.0,2014-03-01
43.057142857142864,11033.0,2014-03-02
43.528571428571425,11874.0,2014-03-04
41.7,13810.0,2014-03-05
40.525,13923.0,2014-03-06
47.15714285714285,18103.0,2014-03-07
37.41,16694.0,2014-03-08
35.844444444444456,15968.0,2014-03-09
45.0,1500.0,2014-03-10
38.67,19923.0,2014-03-11
37.977777777777774,27077.0,2014-03-12
44.37777777777777,26543.0,2014-03-13
46.0,27617.0,2014-03-14
44.18888888888888,30404.0,2014-03-15
