color,DateTime,平均價
"rgb(60,248,195)",2019-10-09,24.760833333333300
"rgb(63,248,192)",2019-10-10,25.746666666666700
"rgb(111,231,144)",2019-10-11,26.13416666666670
"rgb(125,223,130)",2019-10-12,26.352500000000000
"rgb(142,220,113)",2019-10-13,26.594545454545500
"rgb(133,223,122)",2019-10-14,20.51
"rgb(124,224,131)",2019-10-15,26.921000000000000
"rgb(122,227,133)",2019-10-16,24.495833333333300
"rgb(120,219,135)",2019-10-17,27.580000000000000
"rgb(119,224,136)",2019-10-18,25.88083333333330
"rgb(97,229,158)",2019-10-19,23.830833333333300
"rgb(82,236,173)",2019-10-20,23.1
"rgb(81,238,174)",2019-10-21,23.0
"rgb(123,226,132)",2019-10-22,23.933333333333300
"rgb(127,224,128)",2019-10-23,24.285
"rgb(127,222,128)",2019-10-24,22.99307692307690
"rgb(113,227,142)",2019-10-25,24.162727272727300
"rgb(87,237,168)",2019-10-26,24.33916666666670
"rgb(114,215,141)",2019-10-27,23.99090909090910
"rgb(123,245,132)",2019-10-28,23.0
"rgb(127,254,128)",2019-10-29,23.796363636363600
"rgb(95,233,160)",2019-10-30,23.62
"rgb(101,229,154)",2019-10-31,22.22666666666670
"rgb(103,226,152)",2019-11-01,22.33666666666670
"rgb(107,223,148)",2019-11-02,21.68083333333330
"rgb(107,221,148)",2019-11-03,22.690000000000000
"rgb(100,227,155)",2019-11-04,20.0
"rgb(101,227,154)",2019-11-05,22.885833333333300
"rgb(117,215,138)",2019-11-06,21.56916666666670
"rgb(135,212,120)",2019-11-07,21.931538461538500
"rgb(134,194,121)",2019-11-08,21.93
"rgb(133,194,122)",2019-11-09,22.314545454545500
"rgb(137,197,118)",2019-11-10,22.473636363636400
"rgb(146,200,109)",2019-11-11,17.15
"rgb(144,210,111)",2019-11-12,21.813333333333300
"rgb(136,202,119)",2019-11-13,23.073333333333300
"rgb(131,194,124)",2019-11-14,23.106
"rgb(129,190,126)",2019-11-15,21.62
"rgb(110,220,145)",2019-11-16,21.59166666666670
"rgb(115,220,140)",2019-11-17,20.892000000000000
"rgb(128,248,127)",2019-11-18,20.0
"rgb(112,221,143)",2019-11-19,20.304166666666700
"rgb(114,212,141)",2019-11-20,20.339166666666700
"rgb(134,183,121)",2019-11-21,19.909166666666700
"rgb(131,216,124)",2019-11-22,19.28833333333330
"rgb(146,219,109)",2019-11-23,21.469090909090900
"rgb(165,213,90)",2019-11-24,21.830000000000000
"rgb(165,210,90)",2019-11-25,23.55
"rgb(196,210,59)",2019-11-26,22.05461538461540
"rgb(196,204,59)",2019-11-27,21.74181818181820
"rgb(177,193,78)",2019-11-28,21.498333333333300
"rgb(149,190,106)",2019-11-29,21.861818181818200
"rgb(194,211,61)",2019-11-30,22.195000000000000
"rgb(201,209,54)",2019-12-01,22.670909090909100
"rgb(204,210,51)",2019-12-02,23.5
"rgb(79,175,176)",2019-12-03,22.25
"rgb(80,176,175)",2019-12-04,21.43846153846150
"rgb(194,213,61)",2019-12-05,21.080769230769200
"rgb(204,206,51)",2019-12-06,23.101000000000000
"rgb(195,181,60)",2019-12-07,22.13
"rgb(147,184,108)",2019-12-08,24.353
"rgb(170,207,85)",2019-12-09,26.25
"rgb(193,200,62)",2019-12-10,23.899230769230800
"rgb(193,188,62)",2019-12-11,25.85818181818180
"rgb(188,185,67)",2019-12-12,27.430909090909100
"rgb(181,185,74)",2019-12-13,28.710909090909100
"rgb(172,183,83)",2019-12-14,28.516363636363600
"rgb(155,177,100)",2019-12-15,29.172727272727300
"rgb(171,191,84)",2019-12-16,27.0
"rgb(165,193,90)",2019-12-17,28.306666666666700
"rgb(172,216,83)",2019-12-18,28.360833333333300
"rgb(148,182,107)",2019-12-19,29.2
"rgb(143,187,112)",2019-12-20,30.15909090909090
"rgb(143,192,112)",2019-12-21,29.13181818181820
"rgb(155,183,100)",2019-12-22,29.374000000000000
"rgb(140,190,115)",2019-12-23,23.735
"rgb(128,201,127)",2019-12-24,32.43
"rgb(199,210,56)",2019-12-25,29.453333333333300
"rgb(190,196,65)",2019-12-26,29.440833333333300
"rgb(56,178,199)",2019-12-27,30.198181818181800
"rgb(87,182,168)",2019-12-28,31.99125
"rgb(203,209,52)",2019-12-29,30.813
"rgb(130,253,125)",2019-12-30,24.0
"rgb(129,252,126)",2019-12-31,29.44181818181820
